tweet_id,sentiment,content
1753052338,sadness,i'm using paint.net x64 and it's running crazily fast - can't afford CS4 unfortunately... yet
1753052362,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day
1753052468,relief,"Trust me, that's a GOOD thing. Your 40-something self will thank you."
1753052594,happiness,THANK YOU! &quot;Return of the Mack&quot; is THE jam!
1753052995,relief,"Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide"
1753053346,relief,it's midnight.
1753072218,love,"yeah, but Mr. Mom's I would say, appreciate their wives much more than the avg dad I have a new found respect for mothers now"
1753072357,hate,Fuckin padtron con sheila.neil.gio.dex.wongo.poncho.bebo.ant.lulu&amp;therest of the niggasz
1753072514,happiness,"To every mom, mommy and mother, Happy Mother's Day Hope you all do something special and fun today."
1753072909,relief,dude... Can you really be a bachelor at this point?? Don't worry about it.
1753073031,happiness,"&quot;It's your birthday, so I know you wanna riiidddddeeee out!&quot; Have fun in the club"
1753073487,love,- SO.... yeah. I VERY much appreciate that.
1753073717,worry,gotta hit the hay y'all. big day with the kiddos 2maro. i love being a mommy much love-- lil
1753073780,love,Happy Mother's Day!
1753073869,love,thank you cici right back at ya!
1753074101,happiness,Michael Cera has a new movie!
1753074126,happiness,is resting. ahhhhh. I feel good
1753074496,happiness,"haha i'll keep that in mind so far, i reckon i have enough money to stop my hair greying when i retire ;D"
1753074520,hate,i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning
1753075050,love,"anytime love..you looked beautiful! Next time your in nyc, hopefully we can link up! Enjoy your evening"
1753075612,love,Daniel has won DSDS. His voice is great.
1753075696,happiness,listening to jubey snoring on the phone hehe goodnight
1753075724,relief,look who I found just for you ---&gt;
1753075815,happiness,"California waiting, every little thing's gotta be just right ? Putz, adoro essa banda"
1753075895,neutral,lol we should start a group lol the slut sisters
1753094086,worry,...and for the record...this is the best its ever felt not to cross anything off my &quot;to do&quot; list at the end of the day
1753094160,love,I am at my grandparents place
1753094304,relief,Recovery! The secret weapon of a Dba glad 2 hav my files back
1753094352,relief,haha. u can look up best week ever podcast on iTunes. it is May 1 episode he seems more relaxed &amp; funnier than on Idol.
1753094557,relief,"reality needs to check in. schools over. time to party not tonight tho, im going to bed. night, night."
1753094743,love,"your right, it is a great plant i love it"
1753094770,love,"I am so grateful I am your daughter! Happy Mother's Day, Okasan. Thank you for everything... always!"
1753094775,love,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I'm home"
1753094779,sadness,yea just fun dive..a bit scary sometimes but fun. u like diving?
1753094954,hate,I don't like fishfingers. I don't like fish or seafood really. But enjoy it
1753095182,relief,yes! Glad you're coming.
1753095533,neutral,Does The Game by Neil Strauss count? Those guys seemed to do lots of persuading
1753095562,love,Happy Mother's Day to all the mothers
1753095816,worry,You can use it for app dev.
1753095855,relief,so far surprisingly good responses. My dad offered to airbrush the old logo on the wall..but I think that might be overkill
1753096343,love,shes so cute when shes sleepy
1753096486,love,Happy Mom's Day! Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!! Mini
1753096510,happiness,"FUCK YEAH DUDE!!! I would ask how it was, but I already fucking know! How're you?"
1753096538,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day
1753096598,happiness,thanks JT i also enjoyed it i will. r u following me? ill follow u back
1753096846,love,Happy Mother's Day to all the moms out there! Just finished having lunch with my relatives. I wuv you mommy and granny. HAHAHA.
1753096878,relief,"PB&amp;J makes me happier than anything else in the world I love that when I'm tired, my demands are so simply met"
1753096905,relief,from g's to gents season 1
1753097023,happiness,this one goes out to Jimmy Fallon and Justin Timberlake...doin' their Gibb Bros show on SNL ?
1753097467,relief,Finally home Gonna hit the hay n sleep till noon lol
1753097671,happiness,omg i forgot about that! you lucky thing! hope you have fun!! x
1753097697,neutral,"just at home, not much going on, had a long day"
1753115218,relief,your test works fine for me tweetdeck is so cool eh?
1753115396,love,happy 1 year! &lt;3
1753115495,happiness,"it was nice, we didn't stay long because we all got a hotel room."
1753115601,happiness,Thank you sister!!
1753115651,love,happy mother's to all the moms out there..
1753115709,happiness,that was a fun bacontaco night
1753115825,happiness,"D-group Saturday's, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life's Good"
1753115920,sadness,Happy Mothers Day
1753115965,happiness,"Yeah im following you, Hun! Goodnight"
1753116039,neutral,"Well, maybe you should ask yr cousin to get you a shoutout video or something. Btw, I'm just randomly replying to people"
1753116156,worry,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on"
1753116484,love,"17 Again was amazing! I have seen it three times! It's just hilarious, and you are fantastic!"
1753116587,love,Happy Mother's Day to all the mothers. Have a beautifully blessed day!
1753116738,love,happy mommy day!!
1753116825,love,"Hope u had a lovely lunch Mel Your Dad's place sounds nice , I love polished floorboards ."
1753116954,hate,I'm not trying to get more followers. I'm trying to get MORE INTERACTION!!!!!!!!!
1753116986,neutral,playing with image
1753117031,neutral,everyone should listen to Hadouken. they're fun
1753117201,love,: Happy Mother's day to my Mother. Thank you for being such an awesome mother
1753118221,love,made this for you when i got home from wango tango what a wonderful day.
1753118298,neutral,"Actually SoS won't be here, VI will be accompanied by Gliss and Make Me. The day after Brandi Carlile, busy month gigwise"
1753118489,love,And on that note im going to bed happy mother's day to my mommy +&amp; all the other mom's out there love u lady
1753118806,relief,That sounds like a good compromise.
1753135065,relief,"FINALLY finished studying, 7 pages of double sided notes later... off to cook tea and dessert now. Happy Mother's Day!!"
1753135144,hate,now cassidy is butcking that i am bitching lol cant ever win
1753135331,sadness,about to go to my boo's pad
1753135354,love,The best thing I have ever done is carry and birth a child
1753135359,relief,"this is cool, van helden."
1753135427,neutral,Is getting the hang of Twitter.
1753135937,love,"Happy Mother's Day to all the moms out there! You are all amazing, and we would be nowhere without you! Thanks for being our moms"
1753136043,happiness,Watchin TV. HAPPY MOMS DAY.
1753136141,happiness,enjoying lazying around eating roses chocolates x
1753136162,relief,Finallyy done !! And done clean'n lay'n down time 4 bed.. goshh its 3 o'clock !! Lol nite nite twitta heads
1753136371,love,you were amazing on snl!! loved it!
1753136402,worry,you'll be fine don't worry ... good luck again
1753137502,love,you know you lvoe me!
1753137600,happiness,thanks!!
1753137607,neutral,my problem is the other way around. Except I have a loop hole. Education = equivalent experience
1753137685,happiness,"Thanks for a great night, dear. Perfectly completed my weekend."
1753137747,neutral,: any kimbeommie updates?
1753138011,happiness,thanks
1753138259,worry,is off to Body Power Expo! Thanks to Mike at Performance Network for the free tix!
1753138719,relief,...WITH PENNEY! thank you for letting me in at 11 at night
1753138847,happiness,congratulations were you being mindful through the run as well or / and listening to music?
1753138858,love,thanks....
1753139135,love,thanks you've been quiet lately!
1753155093,relief,"Finally home, watching saturday night live, then dreaming about my amanda boo"
1753155229,relief,"still playing wii fit LOL fun fun fun,, movies tonight ill upload photos i took today right now check next tweet"
1753155297,love,I am semi in love with you. Just so ya know
1753155340,worry,"Hope everyone is okay, especially Americans who are affected by the fire or the Swine flu(h1n1) . OKay, I should pray for them"
1753155475,relief,love your voice sing Whisper! (erniehalter live &gt; )
1753155493,neutral,Movie and popcorn time
1753155524,worry,I was feeling guilty about buying a luxurious pair of shoes yesterday until my house mate just saw them and got over excited
1753156205,neutral,Trying to get out to enjoy the weather &amp; train a little... Some minor beer tasting activity took place yesterday with etc
1753156270,neutral,home bound for mothers day
1753156281,love,"I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad so good."
1753156649,neutral,Wowza o____O you went the whole hog then
1753156775,love,"haha im jewish, i love that one"
1753156854,worry,I chopped a fringe in last night got tired of having it hang in my eyes. Made a mess
1753156988,love,Happy Mother's Day to both of yall. from me and my boys...
1753157121,love,"Honey I don't think you're kidding for a MOMENT, I feel that your dedication to the gorgeous smirky men is STRONG indeed!"
1753157491,love,Good morning guys! Dont forget: Today is mothers day! Mommy? I LOVE YOU ! Youï¿½re the best &lt;3
1753157661,relief,Kandice and I just found 'Baby Sailor Blue' at Casey Moores
1753158077,happiness,"Nope, not &quot;done&quot; yet"
1753158227,love,Toris was SO fun! JB MOVIE WAS ABSOLUTELY AMAZING! and i had a good day at work! YAY i loved the movie! :0
1753158376,happiness,LOL too funny!!! I love my Angels hehe
1753158787,love,"Aww Stanley, have you still got him, they can live for like 20 years right? x"
1753175642,relief,I totally and completely agree
1753175778,relief,I didn't check Twitter till just now. Thanks everyone for all the Congrats! I really really appreciate it
1753175801,love,yeah next time
1753176291,relief,probably something to do with FriendFeed
1753176322,worry,ha! lemme know what you find (tho I suspect it will be a lot of complaints). Have a peaceful night my friend
1753176659,sadness,"you're welcome char, glad you liked the cake, it's pretty simple you should give it a try"
1753176757,happiness,We got JoJo in for free and free drinks for Mom! My kind of night
1753176777,love,i love the music video of you belong with me by taylor
1753176851,love,"Happy Mother's day to allMothers, Cheers!!"
1753177322,happiness,oo ok. When I opened up twitterfon and it said I had a reply I was like lauren Conrad andswere me haha
1753177340,happiness,had an okay day. but hanging out with brianna and saelina was good
1753177879,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day
1753177915,neutral,try installing Twibble which is a Java based app that should work on most phones
1753177939,hate,And they are really censoring over at nin.com and I really hesitate to go over there are talk about this
1753178227,love,"haven't twittered in forever. yeah, just had my sixteenth birthday party tonight"
1753178625,hate,Fuck you
1753178701,love,umm i like lucas and peyton wbu ?
1753179014,happiness,Mango Medley has yummy mango and mango ice cream!
1753179051,neutral,Good morning! Just went to bed it feels and already morning...goes fast! Now i am going to the gym soon. Have a nice day!
1753195255,love,is getting married in Vegas in November by an Elvis impersonator am so happy!!!
1753195381,neutral,You can save it for next time!! ?
1753195441,happiness,Happy Mother's Day (my friends made the video)
1753195886,love,"Thanks, that was gonna be my next tweet...You the man Figuratively speaking"
1753195934,happiness,Sha and i are fcp/macbook pro buddies now.
1753196208,happiness,looool .. me 2 !! ana i will vote 7ag ele ye6le3ni taqa3od now
1753196489,relief,I know!! Yayy
1753196493,relief,"- Bless you as well sweetie, and i hope you have a wonderful weekend"
1753197009,happiness,HAPPY MOTHERS DAY!
1753197101,happiness,demi if you can i think itd be amazing if you covered thats what you get by paramore haha im sure you know it
1753197163,love,wishes that you would see not with your eyes but with your heart.
1753197236,happiness,G'night Twitterverse! Thanks for keeping me entertained!!
1753197320,happiness,"Morning, dude! Ivy has decided she wants to go on a boat today. Are you guys around this PM? Would be nice to see you."
1753197376,neutral,Listening to Lady Gaga... Relatives just left after our Mother's Day celebration
1753197770,relief,"can't believe I just drove all the way back to school...whatever HAPPY MOTHER'S DAY: Mommy, Precious, Candis and Granny"
1753197780,neutral,my first mother's day and next one in two weeks
1753197794,love,Happy mothers day mom.. i love yew...
1753197797,hate,FUCK EM
1753198092,love,happy mothers day!!
1753198151,worry,it'll probably come out like I'm drunk or something...I'll be so nervous!! LOL...thats why we will be there to help eachother
1753198319,love,"GoodMorning, Hope Everyone Has A Beautiful Day Today x"
1753198693,happiness,A big ginger and white male cat and a little female tortoiseshell. Both indoor cats and rule the house
1753198788,worry,cool shot!
1753199013,neutral,they certainly warmed mine
1753199078,worry,yes! it definitely paid off ... thanks 4 the advice
1753199176,happiness,"I know, me too!!"
1753199187,relief,Gotta love skype! Make sure you get their new update!
1753199191,happiness,"ah, ok thank youuuuuu!"
1753199297,happiness,"Haha! What's it like looking back on work? Or fun, as I'm sure it was"
1753199313,sadness,I was thinking of changing it but it is a hassle for everyone who follows us so I get to be Jason
1753199361,hate,"heh, you seem to have a complex about your iPhone jealousy. This self-denial is harmful! Just let it out."
1753216139,sadness,The rest of the week is less than 2.5 hours long
1753216150,happiness,"My 100th post- dedicated to Sarah,sunny weather,and my love for that Snakes On A Plane (Bring It) song that should have died already."
1753216234,love,"Oh, and yippee for Lyn-Z Way who gets to celebrate Mother's Day for the first time as a mother."
1753216289,love,Best day at park for Mother's day -- love my Mum to bits!! Massive weekend tho -- wee bit weary but super content!
1753216572,neutral,uploading some pictures
1753217674,worry,Just got home. :3 Was pleased with Star Trek.
1753217758,love,is at the salon with my mom happy mothers day mom!
1753218045,neutral,sees your Steve Coogan and raises you a Dylan Moran.
1753218228,love,I just received a mothers day card from my lovely daughter wishing my a happy mothers day
1753218331,neutral,good topics. and ciggarettes.
1753218528,neutral,Wonderful day for my photo practicum of the Fotoschool. I wouldn't mind some typical Dutch clouds though
1753218640,love,"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album"
1753218751,love,Happy Mother's Day to all the Mommiessss
1753219070,sadness,dude that honest to god happens to me all the time.. minus the trail mix.
1753219251,relief,I'm using it in a story. I actually already wrote it but have to write the chapters before it.
1753219388,relief,...definitely the first time I've felt alive again in years. Super happy
1753219560,sadness,"In a lazy sunday; just had a very late lunch,and forget to buy PR,we're on page 16"
1753235104,happiness,"Yeah, I have seen the reviews and they are great! It is just that the reviews surprised me. Now getting tickets for tonight"
1753235129,hate,google away
1753235165,love,Happy Mother's Day to all the Mom's out there I happen to have the greatest Mom in the world I love my Mom she's my best friend
1753235306,happiness,pancakes!! with lemon and sugar thanks!
1753235416,sadness,rain drops keep falling on my head..
1753235468,love,HAPPY MOTHERS DAY TO ALL THE MOMS OUT THERE !!!
1753235506,neutral,"If you know such agent, do let me know"
1753235783,neutral,I sent u a direct message.. there's my mail
1753236193,love,"Took yesterday off &amp; treated myself to an outfit &amp; shoes, I have not treated myself in a while, my mothers day gift to me"
1753236548,relief,"Sasha's helped too, of course"
1753236810,love,Happy Mother's Day to every single mom out there. I love my mommy
1753237315,love,Oh sure I'M IN LOVE WITH THEM ?
1753237375,neutral,4X4s are the shizz
1753237500,neutral,skyping with katie &amp; Allison yeah boy katies mom mooned us
1753237937,love,So true Donna Wish you a joyfull sunday ~Siddy
1753237962,happiness,exactly! Thats the first time i saw his reply to Jon. Never going there again. Oh have fun with d new phone.
1753238091,relief,watching bruce all mighty at home
1753238218,love,"YAY!! that's so cool aww that woulda been sweet, no worries though! I'm just glad you had fun!!"
1753238222,relief,Ow. Okay. It's good you're better now.
1753238374,love,Happy Mother's Day to yall (and me too!!!) My damn son takin my coolness for a weakness... But it's all good. Keepin it all positive
1753253581,happiness,Today is another good day for some less extreme experiences... Anyone a fan of ? I'm watching season 4 now
1753254081,love,Lying in bed with my most favorit girl in the world. happy mommys day to me.
1753254268,love,oh cool i can't wait!! yours are awesome!!!
1753254344,sadness,"No, but Geek Minds Think Alike."
1753254488,happiness,hope the studyin went well
1753254509,relief,"Is finally home, fed and ready to go to bed and its only 2:45am. That's gotta be a record"
1753255441,relief,"Me too,but i'm goitn to go to shower!And cleanin' up my room and later eat somethin'"
1753255552,happiness,i've finished lol
1753256055,neutral,I'll use that for my next defense.
1753256372,worry,"No phone call yett... Hrmm. Maybe a call from my end is in order? I'll wait a bit longer, Prom nights are often 'spuratic' moments."
1753256599,love,Happy Mothers Day to all the wonderful MOMS out there. MOMS are what makes the world stay balanced. Have a great Mothers Day
1753256670,love,I Love You MOM....alwayyyyyyyssssssss
1753257138,sadness,Feeling like crap today. Hopefully a nice relaxing swim will do the trick
1753272387,relief,Morning tweeps Looking forward to a relaxing Sunday. Happy Mother's Day to all the moms out there!!
1753272430,neutral,monday at the school gosshhh what I've been waiting for
1753272603,hate,Glad you got to walk. Finish the damn thesis.
1753272945,love,love you 2 so how are you? xxxx
1753273068,neutral,"good moring gonna take a shower, fix my hair and then Im going out ."
1753273069,love,Happy Mothers Day to all Mothers every where
1753273079,happiness,SWAY SWAY BABY zommgg love it need more screamo tho boys
1753273100,relief,just finished tlking to laura 2 hours and 7 minutes lol... going to sleep. night ppl
1753273452,neutral,Planing on going on a little ride on the mtb on monday may be in over to the tower...
1753273842,neutral,What is BF ? Is it a glue ?
1753274021,love,Ahhh Music to my ears!
1753274476,love,- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!
1753274537,happiness,eating truffles yum!
1753274704,worry,i know. i need to get their cd somewhere.. hopefully they sell it here in finland.
1753275028,happiness,"My day was good! Spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping! How did you resist?"
1753275128,worry,"Now comes the fun part Because you can find only a few offers per country or you live outside US, your changes can be quite tiny."
1753275188,love,is Happy Mothers Day. Taking Mum out for dinner to one of my favourite restaurants down Glenelg now
1753275207,relief,"last leg of my travels today. totally exhausted, but thank goodness &quot;Ed&quot; is keeping me company"
1753275871,happiness,Last week I had 516 hits on my guinea pig pictures on webshots! And I didn't even promote them! Way to go
1753275990,love,"Haha dude, we have the same b-date :p I'll wish u ur b-day the 3oth November. I'll also turn 16 Can u reply to me please ?"
1753276036,relief,grats to aaron and christine
1753290782,happiness,is wishing everyone a blessed &amp; beautiful Mother's Day!
1753291017,relief,You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though
1753291098,hate,The best thing about Ciara. She just finished singing!
1753291190,love,it's Under a Honeymoon by The Good Life
1753291281,neutral,"Loved your blog from the MusiCares event, good work"
1753291677,relief,u understand now why i keep telling u MAKE A TWITTER app that understand MY NEED
1753291715,love,: &quot;Congrats my friend on ruling Canada *hugs&amp;gropes*&quot; Just for today I'm ?
1753292038,happiness,Does anyone still play N64 anymore? or Super Nintendo? Weren't those days the best? haha. So many flashbacks!
1753292226,relief,i was right about the wave off
1753292357,relief,Home at last 1 more day till my weekend begins!!
1753293012,neutral,oooh harlow is so sweet
1753293246,neutral,Nice I've never been to Spalding but one year I will make it to the flower show. Is Springfields a good shopping centre?
1753293435,relief,thank you.
1753293748,happiness,12 more days until CA!! i get to see my paniniii
1753293862,worry,so i can just watch that again x
1753293879,happiness,haha Mon...Do you really want me too send it?
1753294280,hate,"if I have 5000 friend requests tomorrow, I'm blaming you nite"
1753294281,happiness,hahah u know this mannnnnn trust me ima freak and proud of it
1753294336,neutral,"Hey Girlie, How are you doing?"
1753309736,love,yummy yummy ice creammm i hate heels &amp;whoever made this pair.
1753309767,neutral,thanx
1753309792,love,scan my childhood photos hahah its soo fun
1753310261,love,have a Happy Trip!!
1753310504,love,Im sending this to my mother!
1753311487,love,"I really should rant about my bad day but I wont. I am grateful for my mother, Gma &amp; other powerful &amp; influential ladies my life!!! ILY"
1753311535,love,Hunny was here today or should i say last nite. Haha. 5 months&lt;333
1753311852,relief,Ah! Thank you!
1753311925,happiness,Good morning from sunny London...sounds like an oxymoron but happens to be true of today Hurrah!
1753311984,love,Never better! I had to follow some local Tweeples! It's only right!
1753312558,love,aw check out what i JUST posted i really admire your mom. she's a strong woman. god bless her
1753312822,happiness,ohhh yea it is from the same film and this one had been a fave for a longgggg time... any1 for humma humma?
1753313034,neutral,"yay, you get to ride on the tow truck. How cool is that?"
1753313052,happiness,Happy Mother's Day to all the mothers!!
1753313181,happiness,had fun at her b-day celebration.
1753313276,neutral,"HOME!!! from my relatives. my sissy, , posted pics of her and our cupie cousin Audrey. ???"
1753313277,worry,u should tell ppl where u'll be in vancouver.
1753313301,happiness,"actually, i play keyboards for pohaku lol. we played a 12st bday earlier and now i'm spinning at the shack"
1753313382,happiness,I had fun at Daisy's Mexican Fiesta .
1753313408,relief,16lbs is still a huge achievement though
1753313555,worry,"Whoah, slow down, you're filling my screen! Maybe more effective if you spread tweets out?"
1753313631,love,"aww you are so helpful we getting sweepy here, sis says we can have whipped cream before bed , i save u some"
1753313659,happiness,wooh! 100th tweet i have no life xD
1753313772,neutral,I think that normally we are drawn to people familiar or similar to us. The cougar thing is for some quick fun.
1753313816,love,she was sleep and then she woke up to check on me see if i was cold or hot i love my mom
1753328235,neutral,LOL ok we gotta get the folks from Microsoft and live360 in WA to hire me.
1753328254,happiness,Awww thats such a lovely thing for u to say to me are u doing any in manchester? x
1753328663,neutral,Beer pong! yee
1753328677,happiness,Celebrated Mother's Day with the best lamb roast lunch followed by a box of Cadbury's shared around the table. It was a wonderful day
1753328721,relief,"haha well, kinda! I'm Mommy to my lil' pom-chi hehe thank you! ;)"
1753328808,worry,cool i want you to take a look at this and tell me what you think
1753329148,love,I really wanna see the Jonas Brothers in Novemeber but I need to find someone to come with me! xx
1753329266,neutral,- we are one hott couple eventho this was a few yrs ago but we still r
1753330459,love,WISHING ALL THE MOTHERS A VERY SAFE &amp; HAPPY MOTHERS DAY
1753330867,worry,Getting anxious for Blink- 182's new album!
1753330893,neutral,"simple recipe for creamy spaghetti with bacon, corn, mushrooms and peppers"
1753330957,love,Decode by Paramore is a great song... Love it...
1753330969,love,courtney seems like a cool chick &amp; shes pretty
1753331237,happiness,"alkaline trio was sweet, saves the day sucked. but i had a great time anyways. it was awesome seeing everybody and hangin out"
1753331445,worry,glad you could make it
1753331493,happiness,mozart requiem tonight
1753331581,love,&quot;Ooh-ooh... it's SHINY&quot;. An dmore awe-tastic quotes from THE BEST ANIMATED MOVIE EVER coming up
1753331665,happiness,hes definitely my fav host ever! Can't wait to watch the rest tomorrow!!
1753331791,love,"Yes! Cold coffee from yesterday. No sugar, no cream ! The way I like it !"
1753331806,neutral,At branding iron with drea! White boubous and cowgirls can get down! Haha crunk! For the next couple hours! Haha fun times!
1753331834,happiness,For those of us who's hearts break a little more this time of year know that you are loved and next week is a new week.
1753331915,love,oh chase. i love you. you make me laugh &amp; btw you were surely were dropped on the head as a baby.
1753331922,happiness,"Woah!! Awesome show!! Glad to be back at the hotel, though.. Nightie night and Happy Mother's Day to all you mommy's!!"
1753332136,happiness,"time always seems to fly when im with wade, its weird; but i like it... a lot!"
1753332219,relief,you are acting like 5 year olds
1753347624,love,"Excited!!! Trousers on their way from Topshop, should be here in a couple of days"
1753347732,relief,"i'm doin my tweets on my phone so i have on clue how to reply to anyone. but thank u fiercemichi, as soon as i can i'll check it out."
1753347752,relief,&lt;&lt; Finaly Back to home..
1753347756,love,To all mothers in the world : happy mothers day
1753347863,happiness,I had the best weekend ever
1753347976,happiness,"Morning all its beautiful out already, glorious sunshine. Wash and vacum car Done, fill with petrol Done, bbq stuff buy Done."
1753348253,hate,"really!? that son of a bitch, screw him, ill talk to on msn later k xox"
1753348324,love,"last time I looked, they were about 400. They gave us a demo, so cool"
1753348528,relief,Lol me and whispering so we don't get in trouble and being almost 30! Feels great to be home feeling like kids
1753348555,hate,Inspite of the spams.. I can't stop losing this twittergadget. I love twitting from Gmail
1753349261,relief,Don't worry. You'll be 38 soon
1753349272,relief,Last library day before Doomsday. Urgh. Was nice to wake up with my J-bum though. He's still sleeping now. Cute
1753349544,worry,"Do you know if you text to 40404, it'll go to your twitter after you set it up with the settings. And FB posts - text to 32665."
1753349615,neutral,"The latest season doesnt air on any of the Indian tv channels. So, I kinda download the episodes / view them online"
1753349717,relief,"heh, thats the same theme I used on"
1753349739,neutral,"hahaha maybe it was certain groups of juniors. hello, and what are you doing in Korea? We're all over the world!"
1753349749,love,Good deal! Im doing good thank u The one about me loving my mom?
1753363410,neutral,It would be cheaper to take on The Spirit Of Tasmania (The ship from the island I am on). Busses are expensive to ship
1753363418,hate,"shame I dont still have my 286 compaq portable, which was really anything but portable LMAO, last tweet 4 now, toodle pip"
1753364165,worry,u drink mor than all th put togetha!
1753364186,relief,Err yeah...me too...can we sue ?
1753364605,happiness,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day"
1753364815,love,Good Morning to you I trust you are well ?
1753364950,relief,"thanks, feeling good and off to New Forest later"
1753365642,happiness,looked up weather for greece this weekend....80 and sunny OMGZ
1753365813,relief,"Hey girl, yeah I did..thanks a bunch!! I haven't started downloading them yet...I totally owe you."
1753365871,happiness,Eeee! Hiya! Haven't spoken to you in ages! How you doing? *enormous hug*
1753365943,neutral,conan is so funny.
1753365988,happiness,Thanks! I appreciate it I know my unsubscribe list will grow tomorrow LOL
1753366094,worry,Loves fatty take away nights... yummy then coming home and facespacing with my roomies
1753366184,sadness,"Yes, I really do."
1753366424,love,Happy Mother's Day x3 ..Mum? I love you
1753366674,worry,just got home but about to leave again
1753367025,neutral,aww what kind of dog do u have? I have a chihuahua named Zoey
1753367086,relief,Yeah I'm kinda glad I did stay home
1753367141,happiness,This is Really Cool put in a topic and its a twitter show...If your a tweeter twittering twit u got to luv this
1753367164,love,The frank black (and his wifey) show was aaaaaaaaaamazing sd trip is made!
1753367225,hate,I miss my cats.... But not on Sunday mornings! Mine did that to
1753367295,love,lohang: is listening to music. really happy about !librefm combination here's my profile ..
1753367304,happiness,it was a great wedding! the band was awesome (they played a ton of great 80's songs) as was the food!
1753367308,worry,or lester....pitcher for the red sox
1753367477,neutral,eat something!
1753367509,happiness,that's part of what I've been working on...use the AppStore on the phone - there's a whole other piece of the puzzle
1753380911,neutral,Driving home after an ok night Iwish
1753381079,hate,i honestly hope the theatre gets hit by a meteor before you get there
1753381311,happiness,maybe she's funny like a jester
1753381594,happiness,happy mothers day
1753381772,love,just noticed that two of the top ten topics on Twitter right now is &quot;Star Trek&quot; and &quot;Spock.&quot; That is so cool! I am in love with both!
1753381888,love,Ill catch you at the very last second
1753382133,sadness,Mana - Everything they've ever made since 1986
1753382162,neutral,goodmorning/night to you too! sleep well
1753382251,relief,Andy of Crazy Label has found me a Vimto droplet! Yay!
1753382366,hate,cupcake!! you can call me anything but &quot;bitch&quot; i suppose..and even then under certain circumstances....
1753382538,love,Went to the hawksmoor last night and probably had the best steak I've ever had
1753382737,happiness,had an awesome day at the zoo yes2dy!!!!! now gettin ready 4 church yay!!!
1753382848,love,mum just made me cry coz she said something so sweet to me i love her so much! MUMS ARE THE BEST!
1753383118,happiness,- the chauffeur from &quot;Some Kind of Wonderful&quot; was my idea of a perfect woman
1753383381,love,yay thanku! *hugs*
1753383868,love,ofcourse they start fightin aight the party buts its cool theyu held it down now im chillin with my home girl HAPPY MOTHERS DAY
1753383901,happiness,I'll get my new laptop in 10 more days! Excited! It is Dell Inspiron - core2duo 2.0GHz - 4GB DDR2 - 250GB hdd - 15.6 inches screen
1753384072,love,How much longer is the NKOTB Block Party? Love it! I need to go to bed so just wondering what time it's over..LOL..thanks!
1753384711,happiness,lol.. who know the president could be a comedian?
1753384768,love,i love my mommy
1753398481,relief,Good to hear..!
1753399091,love,"Porridge with nutmeg, rasberries and honey mmmm"
1753399110,happiness,that'd be awesome!!! I don't think i've ever been blogged about!!!
1753399114,neutral,rat run steve irwin way to avoid long delays on bruce highway
1753399196,happiness,Yay me! I did good on my com final I needa step up next semester forsure tho. No more distractions.
1753399371,happiness,catching up on my reading... twitter n BF break
1753399569,love,nice baked spaggetti for family &amp; not out to grandparents house!
1753399743,happiness,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He's dreeaamy Yup, my crushed spirit is on the mend."
1753400133,hate,alives.... Less highness feeling.... Sometimes I hate that feelings.... Talking about an exhusband as if he's dead is funny
1753400210,relief,I will not be late. I will not be late. I will not be late.
1753400220,relief,uploaded a new song to the Tellmetwice myspace today by DOLLAROSA &gt;&gt; please come listen
1753400529,love,Love my mommy happy mothers day
1753400559,happiness,Beer pong and dubstep. Good nite
1753400587,happiness,thanks lyxxx
1753400602,love,ur really the sweetest person ever! thanks for making everyone's dreams come true..(p.s) my dream is for u 2twitter me back x
1753400643,love,loving my new tv
1753400706,sadness,"trying to do a blend. i know, i suck at them but there's no harm in trying."
1753400856,worry,We are both following and I don't think I have seen him online lol
1753401944,relief,Sitting down for a nice English breakfast. The one meal they do right
1753415123,worry,"Still feeling tired, tink will go take a nap again n wake up durin dinner time."
1753415307,happiness,Hey im a fan from New Zealand. Loving the show even tho we are soooo behind in the episodes! haha. Keep up the good work
1753415479,hate,wonder what white supremists have to say about this I abhor racists.
1753415911,relief,Ok I am going to sleep for real now good night twitter land
1753416092,neutral,he didn't know there was going to be a test
1753416115,happiness,Hi Im Better... Drinking Hot Tea With honey ^^ ... Thanks... Take Care Plis
